chr,start,end,annotation,geneName,transcript,distanceToTSS
chr19,41959443,41959443,promoter-TSS,RABAC1,ENST00000600292.5;ENST00000601891.5;ENST00000222008.11;ENST00000601028.1;ENST00000601078.5;ENST00000596171.1;ENST00000601476.1;ENST00000599219.1,176;143;121;528;167;132;173;140
chr19,44112266,44112266,promoter-TSS,ZNF225,ENST00000589155.5,84
chr19,45731140,45731140,promoter-TSS,,ENST00000317683.4,243
chr19,45768836,45768836,promoter-TSS,SIX5,ENST00000560160.1;ENST00000560168.1,208;18
chr19,46860897,46860897,promoter-TSS,,ENST00000672722.1,99
chr19,48624146,48624146,promoter-TSS,SPHK2,ENST00000601704.1;ENST00000593308.1;ENST00000599033.1;ENST00000599748.5;ENST00000599029.2;ENST00000598574.1;ENST00000600303.1;ENST00000598735.1;ENST00000594850.1,196;281;325;805;822;882;287;744;13
chr19,49487303,49487303,promoter-TSS,,ENST00000679106.1;ENST00000621674.4;ENST00000624069.3;ENST00000472481.5;ENST00000486930.6;ENST00000484279.5;ENST00000488946.1;ENST00000391857.9;ENST00000676477.1;ENST00000678510.1;ENST00000678146.1;ENST00000677048.1;ENST00000479992.5;ENST00000676556.1;ENST00000477613.6;ENST00000467825.2,206;250;299;304;304;304;304;304;304;304;305;305;311;312;321;330
chr19,49496017,49496017,promoter-TSS,RPS11,ENST00000600027.5;ENST00000599167.5;ENST00000602252.5;ENST00000596873.1;ENST00000594493.1;ENST00000270625.7;ENST00000601216.1;ENST00000599561.1;ENST00000601306.1,347;352;413;414;416;416;418;436;448
chr19,49591213,49591213,promoter-TSS,,ENST00000418929.7;ENST00000599537.5,30;950
chr19,49818161,49818161,promoter-TSS,MED25,ENST00000593595.1;ENST00000593636.1;ENST00000312865.10;ENST00000593767.3;ENST00000538643.5;ENST00000595185.5;ENST00000529302.1,120;127;127;127;180;180;784
chr19,51366295,51366295,promoter-TSS,,ENST00000309244.9;ENST00000596253.1;ENST00000593992.1;ENST00000595500.1,92;70;53;750
chr19,51571084,51571084,promoter-TSS,,ENST00000262259.7;ENST00000545217.5;ENST00000596504.1,198;213;219
chr19,51888038,51888038,promoter-TSS,ZNF649-AS1,ENST00000600329.1;ENST00000638827.1;ENST00000639703.1;ENST00000640955.1;ENST00000451628.9;ENST00000639636.2;ENST00000301399.12;ENST00000638348.2;ENST00000638814.1;ENST00000638538.1;ENST00000638423.1;ENST00000640429.1;ENST00000638684.1;ENST00000638721.1,12;63;57;86;101;101;86;86;95;148;61;95;102;146
chr19,51905082,51905082,promoter-TSS,,ENST00000354957.8;ENST00000600738.5;ENST00000597882.5;ENST00000595418.5;ENST00000599530.1;ENST00000596690.1,64;70;64;64;62;41
chr19,51986956,51986956,promoter-TSS,,ENST00000243644.9;ENST00000601430.5;ENST00000600703.5;ENST00000598254.1;ENST00000594929.5;ENST00000593596.1;ENST00000597555.1;ENST00000599258.1,115;99;129;165;128;285;150;128
chr19,52028668,52028668,promoter-TSS,ZNF614,ENST00000356322.10;ENST00000270649.11;ENST00000595189.5,318;288;330
chr19,55408458,55408458,promoter-TSS,,ENST00000264552.14;ENST00000587845.5;ENST00000589978.1,669;738;686
chr19,57769640,57769640,promoter-TSS,ZNF586,ENST00000391702.3;ENST00000651718.1;ENST00000598885.5;ENST00000598183.1;ENST00000599802.1;ENST00000396154.7;ENST00000396150.4,14;14;20;26;29;35;55
chr19,57889020,57889020,promoter-TSS,ZNF814,ENST00000596604.5;ENST00000597342.5;ENST00000597832.5;ENST00000595894.5;ENST00000595295.1;ENST00000597348.5;ENST00000600634.5;ENST00000595048.5;ENST00000594629.1;ENST00000435989.7;ENST00000597807.1,99;61;0;212;198;16;202;239;53;16;50
chr19,58002842,58002842,promoter-TSS,,ENST00000668392.1;ENST00000313957.8;ENST00000547364.2;ENST00000546949.5;ENST00000666048.1;ENST00000546956.1;ENST00000553254.5;ENST00000550599.6;ENST00000551380.7;ENST00000552579.1;ENST00000547828.5;ENST00000547121.5;ENST00000546715.5;ENST00000552184.1;ENST00000550560.1,29;29;35;47;56;59;65;22;21;59;22;22;24;46;95
chr19,58098249,58098249,promoter-TSS,ZSCAN18,ENST00000240727.10;ENST00000601144.6;ENST00000421612.6;ENST00000594191.5;ENST00000600318.1;ENST00000600897.5;ENST00000600845.1;ENST00000601063.1,38;17;20;17;38;34;45;20
chr19,58183334,58183334,promoter-TSS,ZNF274,ENST00000594248.1;ENST00000615675.4;ENST00000326804.8;ENST00000610905.4;ENST00000597528.1;ENST00000594839.5,59;65;92;119;159;586
chr19,58278966,58278966,promoter-TSS,,ENST00000621650.2;ENST00000591325.1;ENST00000597230.4;ENST00000693494.1,10;0;135;157
chr19,58440153,58440153,promoter-TSS,,ENST00000595059.1;ENST00000254166.4,294;0
chr19,58559123,58559123,promoter-TSS,,ENST00000692455.2;ENST00000593642.5;ENST00000600726.5;ENST00000653470.1;ENST00000600534.1;ENST00000253023.8;ENST00000595957.5,1;5;62;85;101;511;168
chr19,58572748,58572748,promoter-TSS,CENPBD1P1,ENST00000479047.1;ENST00000594108.1;ENST00000600048.1,754;26;10
chr2,11132779,11132779,promoter-TSS,,ENST00000381585.8;ENST00000405022.3;ENST00000536743.5;ENST00000544306.5;ENST00000447433.5;ENST00000590373.1;ENST00000658220.1;ENST00000660479.1;ENST00000590207.2;ENST00000670240.1,348;349;602;557;8;41;690;4;523;610
chr2,15591874,15591874,promoter-TSS,,ENST00000676916.1;ENST00000676937.1;ENST00000617198.5;ENST00000459706.2;ENST00000233084.8;ENST00000677437.1;ENST00000678137.1;ENST00000678594.1;ENST00000470674.2;ENST00000676635.1;ENST00000677355.1;ENST00000677552.1;ENST00000621973.2;ENST00000678391.1,27;27;21;5;5;5;5;5;4;4;4;4;13;31
chr2,20350835,20350835,promoter-TSS,,ENST00000704930.1;ENST00000361078.7;ENST00000420234.5;ENST00000429419.6;ENST00000446940.5;ENST00000424110.1,12;8;0;213;533;132
chr2,23927068,23927068,promoter-TSS,UBXN2A,ENST00000446425.2;ENST00000404924.5;ENST00000238789.10;ENST00000439915.1,216;243;54;2
chr2,24076230,24076230,promoter-TSS,FAM228B,ENST00000469867.1;ENST00000461972.5;ENST00000613899.4;ENST00000486967.5;ENST00000233468.5,295;627;651;697;95
chr2,24972908,24972908,promoter-TSS,DNAJC27,ENST00000534855.5;ENST00000264711.7;ENST00000380809.7,813;952;845
chr2,25878455,25878455,promoter-TSS,,ENST00000435504.9;ENST00000336112.9;ENST00000682588.1,31;10;28
chr2,26244595,26244595,promoter-TSS,HADHB,ENST00000537713.5;ENST00000479347.1;ENST00000405867.7;ENST00000317799.10;ENST00000425035.5;ENST00000412805.5;ENST00000380649.8;ENST00000492433.2;ENST00000644428.1;ENST00000643057.1;ENST00000645274.1;ENST00000643233.1;ENST00000643063.1;ENST00000646483.1;ENST00000471743.2,152;324;330;343;383;534;36;8;76;14;20;30;8;0;11
chr2,27123623,27123623,promoter-TSS,ABHD1,ENST00000621324.4;ENST00000489120.5;ENST00000316470.9;ENST00000448950.5;ENST00000420647.5;ENST00000416071.1;ENST00000622011.1,165;165;191;199;212;216;231
chr2,27212023,27212023,promoter-TSS,,ENST00000380171.9;ENST00000484646.1;ENST00000405489.7;ENST00000419744.1;ENST00000408041.5;ENST00000445802.5;ENST00000412471.5;ENST00000401463.5;ENST00000426119.5,17;153;346;842;270;84;6;229;134
chr2,27356788,27356788,promoter-TSS,,ENST00000453289.1;ENST00000412749.1;ENST00000359541.6;ENST00000264720.8;ENST00000457748.1,351;399;295;23;20
chr2,28894695,28894695,promoter-TSS,,ENST00000407426.8;ENST00000434238.1,27;390
chr2,30447422,30447422,promoter-TSS,LCLAT1,ENST00000497423.1;ENST00000476535.1,33;18
chr2,31234030,31234030,promoter-TSS,,ENST00000322054.10;ENST00000398824.6,121;171
chr1,145823875,145823875,promoter-TSS,,ENST00000698751.1;ENST00000698752.1;ENST00000698753.1;ENST00000698754.1;ENST00000698755.1;ENST00000471254.5;ENST00000698756.1;ENST00000698757.1;ENST00000369294.5;ENST00000698758.1;ENST00000698759.1;ENST00000698760.1;ENST00000698761.1;ENST00000698762.1;ENST00000334163.4;ENST00000698763.1;ENST00000698764.1;ENST00000466003.1,177;192;198;198;198;212;259;292;300;301;319;319;320;320;324;343;362;507
chr2,36598123,36598123,promoter-TSS,,ENST00000405912.8;ENST00000379245.8;ENST00000451623.5,44;67;42
chr2,38602609,38602609,promoter-TSS,HNRNPLL,ENST00000378915.7,16
chr2,38751138,38751138,promoter-TSS,GEMIN6,ENST00000409011.5;ENST00000415527.1,395;0
chr2,39379895,39379895,promoter-TSS,MAP4K3,ENST00000437545.5,85
chr2,42568762,42568762,promoter-TSS,MTA3,ENST00000454356.5;ENST00000406911.5;ENST00000409019.5;ENST00000430763.5;ENST00000433553.5,86;86;23;20;621
chr2,44361585,44361585,promoter-TSS,,ENST00000378494.8;ENST00000402247.5;ENST00000407131.5;ENST00000403853.7;ENST00000454433.5;ENST00000425263.5;ENST00000409411.6;ENST00000426481.5;ENST00000409957.5;ENST00000409936.5;ENST00000260648.10;ENST00000438314.1;ENST00000477410.1,361;364;370;378;519;910;90;910;23;90;910;91;38
chr1,147172524,147172524,promoter-TSS,PDIA3P1,ENST00000649713.1;ENST00000651151.1;ENST00000440377.2;ENST00000606856.1;ENST00000650785.1;ENST00000606757.1;ENST00000254101.4;ENST00000474939.1,219;230;246;661;837;860;53;25
chr2,47345491,47345491,promoter-TSS,EPCAM-DT,ENST00000448713.5;ENST00000441997.5;ENST00000419035.1;ENST00000450550.5;ENST00000413185.3,501;416;524;501;481
chr2,53786851,53786851,promoter-TSS,,ENST00000685508.1;ENST00000687536.1;ENST00000688096.1;ENST00000690836.1;ENST00000689496.1;ENST00000688464.1;ENST00000689943.1;ENST00000690769.1;ENST00000692516.1;ENST00000690020.1;ENST00000692971.1;ENST00000689106.1;ENST00000689887.1;ENST00000691939.1;ENST00000692267.1;ENST00000692665.1;ENST00000684875.1;ENST00000688147.1;ENST00000693288.1;ENST00000692350.1;ENST00000690280.1;ENST00000691853.1;ENST00000691065.1;ENST00000685400.1;ENST00000686424.1;ENST00000687723.1;ENST00000688274.1;ENST00000689100.1;ENST00000689291.1;ENST00000690740.1;ENST00000691217.1;ENST00000693696.1;ENST00000692745.1;ENST00000185150.9;ENST00000691171.1;ENST00000494373.2;ENST00000692786.1;ENST00000405123.7;ENST00000378239.5;ENST00000687552.1;ENST00000406687.5;ENST00000470916.5,157;157;157;157;157;157;163;169;169;169;169;169;169;169;169;169;169;169;169;169;184;184;188;188;188;188;188;188;188;188;188;188;188;192;212;214;223;228;228;270;92;1
chr2,53971481,53971481,promoter-TSS,,ENST00000404125.6;ENST00000389993.7;ENST00000481518.1,487;640;702
chr1,148952403,148952403,promoter-TSS,PDE4DIP,ENST00000529945.2,61
chr2,60553445,60553445,promoter-TSS,BCL11A,ENST00000358510.6;ENST00000631857.1;ENST00000643004.1;ENST00000409351.5,35;61;15;54
chr1,149176834,149176834,promoter-TSS,,ENST00000684813.2,96
chr2,61017697,61017697,promoter-TSS,PEX13,ENST00000472678.1;ENST00000295030.6;ENST00000414712.2;ENST00000407787.5;ENST00000430495.5;ENST00000421319.5;ENST00000398658.2,22;22;32;503;503;265;503
chr2,61471407,61471407,promoter-TSS,,ENST00000664869.2;ENST00000603028.5;ENST00000703027.1;ENST00000603199.3;ENST00000692738.1;ENST00000702649.1;ENST00000578974.2;ENST00000398571.7;ENST00000453133.1,56;50;37;36;35;20;47;319;716
chr2,61905678,61905678,promoter-TSS,COMMD1,ENST00000445644.5;ENST00000471704.1;ENST00000311832.6;ENST00000455659.1,30;30;3;79
chr2,65435899,65435899,promoter-TSS,,ENST00000606978.5;ENST00000377977.3,811;830
chr2,66439512,66439512,promoter-TSS,MEIS1,ENST00000409622.5,584
chr2,68320083,68320083,promoter-TSS,CNRIP1,ENST00000409559.7;ENST00000263655.4;ENST00000481714.1;ENST00000409862.1,682;133;31;195
chr2,69644238,69644238,promoter-TSS,ANXA4,ENST00000418066.2;ENST00000409085.9;ENST00000606389.8;ENST00000409068.5;ENST00000406297.7;ENST00000495836.1;ENST00000495239.1;ENST00000471775.1;ENST00000492192.1,186;498;498;583;520;520;277;287;392
chr2,70086293,70086293,promoter-TSS,,ENST00000419542.5;ENST00000630975.3;ENST00000629339.3;ENST00000667874.1;ENST00000625625.2;ENST00000628305.2;ENST00000625447.2;ENST00000626515.2;ENST00000629084.2;ENST00000625215.2;ENST00000627189.2;ENST00000629605.2;ENST00000626495.2;ENST00000627327.2;ENST00000628374.2;ENST00000627918.2;ENST00000627181.2;ENST00000630214.2;ENST00000629533.2;ENST00000628883.2;ENST00000630457.2;ENST00000629184.2;ENST00000628551.2;ENST00000630746.2;ENST00000627398.2;ENST00000625490.2;ENST00000627050.2;ENST00000630759.2;ENST00000630985.2;ENST00000629506.2;ENST00000629415.2;ENST00000418564.5;ENST00000628322.2;ENST00000665708.1;ENST00000655086.1;ENST00000420309.6;ENST00000627487.3;ENST00000670036.1;ENST00000655096.1;ENST00000688056.1;ENST00000689138.1;ENST00000702582.1;ENST00000701351.1;ENST00000686517.1;ENST00000688045.1;ENST00000657291.1;ENST00000664483.1;ENST00000702869.1;ENST00000685803.1;ENST00000690200.1;ENST00000702870.1;ENST00000702715.1;ENST00000627037.2;ENST00000700892.1;ENST00000456161.5;ENST00000419963.5;ENST00000625227.2;ENST00000629407.2;ENST00000418308.5;ENST00000630283.2;ENST00000627542.2;ENST00000626574.2;ENST00000630685.2;ENST00000629485.2;ENST00000629374.2;ENST00000411429.5;ENST00000626162.2;ENST00000457770.6;ENST00000415742.5;ENST00000627540.2;ENST00000628263.2;ENST00000687961.1;ENST00000425601.7;ENST00000416395.6;ENST00000655140.2;ENST00000686055.1;ENST00000702556.1;ENST00000630520.3;ENST00000663209.1;ENST00000665172.1;ENST00000670785.1;ENST00000449178.6;ENST00000625955.3;ENST00000661989.1;ENST00000664419.1;ENST00000656308.1;ENST00000658454.1;ENST00000664049.1;ENST00000429599.6;ENST00000458686.5;ENST00000421843.5;ENST00000421255.5;ENST00000702027.1;ENST00000702840.1;ENST00000657164.1;ENST00000665264.1;ENST00000690924.1;ENST00000655481.1;ENST00000655420.1;ENST00000612202.5;ENST00000664958.1;ENST00000416068.6;ENST00000653289.1;ENST00000659531.1;ENST00000653811.1;ENST00000661863.1;ENST00000666074.1;ENST00000702758.1;ENST00000669812.1;ENST00000670845.1;ENST00000669570.1;ENST00000653114.1;ENST00000422515.6;ENST00000609543.6;ENST00000669896.1;ENST00000663033.1;ENST00000444410.6;ENST00000442040.5;ENST00000629825.2;ENST00000601396.5;ENST00000444320.5;ENST00000688278.1;ENST00000595459.5;ENST00000437456.5;ENST00000415060.6;ENST00000630206.2;ENST00000627528.2;ENST00000625257.2;ENST00000596665.5;ENST00000439892.6;ENST00000609075.5;ENST00000628757.2;ENST00000625724.1;ENST00000610168.1,6;0;0;26;156;95;74;0;21;19;542;738;718;413;141;20;19;19;17;0;19;717;19;556;127;94;19;19;121;1;19;19;697;19;19;17;19;19;32;19;19;19;17;15;19;10;19;10;19;19;17;89;722;23;19;19;90;160;19;24;19;19;718;438;358;19;19;18;194;19;19;23;7;19;19;19;596;19;19;17;25;19;19;19;19;94;19;19;19;38;23;719;7;7;19;19;16;11;19;19;19;19;19;21;19;19;19;21;19;19;0;85;19;93;16;19;19;20;132;19;19;25;258;19;398;441;47;19;3;386;10;72;548;19
chr2,71130208,71130208,promoter-TSS,,ENST00000468427.2;ENST00000498451.3;ENST00000695484.2;ENST00000694907.2;ENST00000244230.7;ENST00000244217.6;ENST00000494660.6;ENST00000486135.1,101;110;111;419;425;20;5;30
chr1,150364742,150364742,promoter-TSS,RPRD2,ENST00000401000.8;ENST00000369067.7,91;33
chr2,73385903,73385903,promoter-TSS,,ENST00000613296.6;ENST00000614410.4;ENST00000682889.1;ENST00000682675.1;ENST00000684148.1;ENST00000646469.1,66;33;0;5;93;225
chr2,73828813,73828813,promoter-TSS,STAMBP,ENST00000339566.7;ENST00000683349.1;ENST00000682157.1;ENST00000683036.1;ENST00000683317.1;ENST00000682847.1;ENST00000684095.1;ENST00000684337.1;ENST00000683247.1;ENST00000682329.1;ENST00000682683.1;ENST00000682851.1;ENST00000683149.1;ENST00000683728.1;ENST00000394070.7;ENST00000409707.6;ENST00000682352.1;ENST00000682592.1;ENST00000683434.1;ENST00000683718.1;ENST00000684585.1;ENST00000684697.1;ENST00000683518.1;ENST00000424659.6;ENST00000536064.2;ENST00000684200.1;ENST00000684355.1;ENST00000684774.1;ENST00000478946.2;ENST00000682423.1;ENST00000683465.1;ENST00000682998.1;ENST00000682799.1;ENST00000684703.1;ENST00000683016.1;ENST00000684174.1;ENST00000684716.1;ENST00000394073.6;ENST00000682848.1;ENST00000683027.1;ENST00000683304.1;ENST00000683530.1;ENST00000683877.1;ENST00000684671.1;ENST00000684321.1;ENST00000683852.1;ENST00000684312.1;ENST00000682379.1;ENST00000683205.1;ENST00000682784.1;ENST00000682351.1;ENST00000683818.1;ENST00000684426.1;ENST00000683582.1;ENST00000452725.6;ENST00000682105.1;ENST00000682387.1;ENST00000682747.1;ENST00000683594.1;ENST00000683417.1;ENST00000683928.1;ENST00000683391.1;ENST00000684758.1;ENST00000682558.1,102;104;104;104;104;104;104;108;116;126;126;129;129;147;147;148;153;153;153;153;153;153;153;160;162;162;162;162;162;162;164;169;169;169;169;169;169;173;173;173;173;173;173;173;173;173;173;173;175;175;176;177;201;209;214;214;214;214;214;214;217;219;223;285
chr2,74472673,74472673,promoter-TSS,,ENST00000258105.8;ENST00000409710.1;ENST00000467349.1;ENST00000468875.1,6;13;125;8
chr2,74483013,74483013,promoter-TSS,TTC31,ENST00000489152.5;ENST00000233623.11;ENST00000424122.5;ENST00000442235.6;ENST00000449459.5;ENST00000464241.5;ENST00000410003.5;ENST00000463704.5;ENST00000491252.5;ENST00000459957.5;ENST00000463189.1;ENST00000454193.5;ENST00000393965.8;ENST00000290418.4,59;67;68;73;73;73;73;75;75;87;91;470;14;16
chr1,150629600,150629600,promoter-TSS,,ENST00000702956.1;ENST00000690011.2;ENST00000369016.8;ENST00000369014.10;ENST00000361532.9;ENST00000361631.9;ENST00000509582.5;ENST00000339643.9;ENST00000638926.1;ENST00000271690.12;ENST00000356527.9;ENST00000513281.5;ENST00000505321.1;ENST00000503345.1;ENST00000354702.3;ENST00000503241.1;ENST00000362052.7,213;218;33;11;459;471;97;23;129;22;22;483;11;18;460;40;22
chr2,75646785,75646785,promoter-TSS,MRPL19,ENST00000493686.1;ENST00000393909.7;ENST00000358788.10;ENST00000409374.5;ENST00000476622.1,1;1;8;17;193
chr2,85538670,85538670,promoter-TSS,MAT2A,ENST00000465151.5;ENST00000469221.5;ENST00000306434.8;ENST00000481412.5;ENST00000409017.1,497;497;497;933;971
chr2,86440724,86440724,promoter-TSS,KDM3A,ENST00000452034.5;ENST00000409556.5;ENST00000312912.10;ENST00000441719.5;ENST00000409064.5,76;76;646;654;736
chr1,151070752,151070752,promoter-TSS,,ENST00000368918.8;ENST00000489549.5;ENST00000486076.5;ENST00000439374.6,8;24;51;426
chr2,95527739,95527739,promoter-TSS,,ENST00000609975.2,984
chr2,96816257,96816257,promoter-TSS,CNNM3,ENST00000377060.7;ENST00000305510.4;ENST00000690930.2,11;10;178
chr2,97996218,97996218,promoter-TSS,,ENST00000186436.10;ENST00000418629.6;ENST00000489507.1,269;673;666
chr1,151511138,151511138,promoter-TSS,CGN,ENST00000427934.2;ENST00000271636.12,248;248
chr2,101697438,101697438,promoter-TSS,,ENST00000324219.9;ENST00000350878.9;ENST00000425019.6;ENST00000634702.1;ENST00000413150.6;ENST00000625522.3;ENST00000347699.8;ENST00000456652.5,268;305;568;587;587;587;642;642
chr2,108492701,108492701,promoter-TSS,GCC2,ENST00000480863.1,599
chr2,112275580,112275580,promoter-TSS,,ENST00000409871.6;ENST00000343936.4,16;20
chr2,113889953,113889953,promoter-TSS,ACTR3,ENST00000443297.5;ENST00000263238.7;ENST00000415792.5;ENST00000446821.5;ENST00000535589.3;ENST00000602760.2,109;135;139;144;644;185
chr2,118088533,118088533,promoter-TSS,INSIG2,ENST00000411929.5;ENST00000245787.9;ENST00000471186.5;ENST00000485520.5;ENST00000467223.5,80;61;58;58;16
chr2,127811151,127811151,promoter-TSS,,ENST00000322313.9;ENST00000436787.5;ENST00000393006.5;ENST00000409658.7;ENST00000408998.1,19;35;19;19;197
chr2,127858102,127858102,promoter-TSS,,ENST00000272645.9;ENST00000409955.1;ENST00000487079.1;ENST00000409698.1,52;14;16;152
chr2,130342817,130342817,promoter-TSS,IMP4,ENST00000409935.5;ENST00000490895.5;ENST00000464432.5;ENST00000462392.5;ENST00000473689.5;ENST00000470672.1;ENST00000477375.5;ENST00000259239.8;ENST00000409649.5;ENST00000456713.1;ENST00000495606.5;ENST00000460766.5;ENST00000428740.5;ENST00000452955.1;ENST00000259229.7;ENST00000442217.5;ENST00000465315.1;ENST00000651709.1;ENST00000409127.1,59;76;76;76;78;79;79;79;92;94;100;104;106;452;652;467;681;117;492
chr2,135531223,135531223,promoter-TSS,R3HDM1,ENST00000483021.5;ENST00000463230.5;ENST00000683871.1;ENST00000409478.5;ENST00000264160.8;ENST00000438014.5;ENST00000488035.5;ENST00000401392.5;ENST00000264159.11;ENST00000536680.5;ENST00000403017.2;ENST00000452187.6;ENST00000492193.1,231;249;260;277;289;293;303;491;4;492;610;23;646
chr2,135741519,135741519,promoter-TSS,UBXN4,ENST00000415164.5;ENST00000426921.5;ENST00000272638.14;ENST00000416538.5,214;266;335;348
chr1,153670946,153670946,promoter-TSS,,ENST00000361891.9;ENST00000615950.4;ENST00000368684.8;ENST00000368681.1,46;81;713;35
chr2,144517338,144517338,promoter-TSS,ZEB2-AS1,ENST00000427278.8;ENST00000648781.1;ENST00000609842.5;ENST00000608361.5;ENST00000609376.5;ENST00000638128.1;ENST00000637591.2;ENST00000479735.1,639;849;861;864;864;940;80;576
chr1,154325443,154325443,promoter-TSS,,ENST00000368489.6;ENST00000368487.7;ENST00000368490.2,81;109;161
chr2,148645375,148645375,promoter-TSS,EPC2,ENST00000397424.2,44
chr1,154479902,154479902,promoter-TSS,,ENST00000607963.1,109
chr1,154608213,154608213,promoter-TSS,,ENST00000647682.2;ENST00000681235.1;ENST00000648714.2;ENST00000681901.1;ENST00000368474.9;ENST00000680305.1;ENST00000648231.2;ENST00000679465.1;ENST00000681786.1;ENST00000649408.2;ENST00000529168.2,98;31;8;98;26;26;26;8;8;8;42
